,Scenario,fault,faultinf,Patient,init_bg,alert,alert_num,hazard_num,sub_TN,sub_FN,sub_TP,sub_FP,sub_TPR, sub_FPR,T1,T2,T3,Latency(T2-T1),Reaction time(T3-t2),mttf(T3-T1),f1_micro,f1_macro,f1_weighted,Iteration_number,glucose_at_T3,prediction_rate,TN,FN,TP,FP,mttf_before
159,12,19,"if _>=15 and _<121:||loaded_suggested_data[""rate""]+=4",patientH,100,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,33,18,135,0,18,15,1.0,0.1,15,37,46,22,9,31,0,0.83,0.92,168,40.501380100000006,1.0,0,0,1,0,31
160,12,19,"if _>=15 and _<121:||loaded_suggested_data[""rate""]+=4",patientJ,100,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,38,20,128,0,20,18,1.0,0.123287671,15,41,51,26,10,36,0,0.81,0.9,166,42.02309572,1.0,0,0,1,0,36
161,12,19,"if _>=15 and _<121:||loaded_suggested_data[""rate""]+=4",patientA,100,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,32,3,168,0,3,29,1.0,0.147208122,15,58,86,43,28,71,0,0.55,0.91,200,65.58042008,1.0,0,0,1,0,65
162,12,19,"if _>=15 and _<121:||loaded_suggested_data[""rate""]+=4",patientH,120,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,33,17,134,0,17,16,1.0,0.10666666699999999,15,37,47,22,10,32,0,0.81,0.92,167,39.77362478,1.0,0,0,1,0,31
163,12,19,"if _>=15 and _<121:||loaded_suggested_data[""rate""]+=4",patientJ,120,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,36,19,128,0,19,17,1.0,0.117241379,15,42,53,27,11,38,0,0.81,0.91,164,39.31612687,1.0,0,0,1,0,37
164,12,19,"if _>=15 and _<121:||loaded_suggested_data[""rate""]+=4",patientH,140,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,31,16,133,0,16,15,1.0,0.10135135099999999,15,38,47,23,9,32,0,0.81,0.92,164,40.31133755,1.0,0,0,1,0,31
165,12,19,"if _>=15 and _<121:||loaded_suggested_data[""rate""]+=4",patientJ,140,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,35,18,127,0,18,17,1.0,0.11805555599999999,15,43,53,28,10,38,0,0.81,0.91,162,39.41313093,1.0,0,0,1,0,38
166,12,19,"if _>=15 and _<121:||loaded_suggested_data[""rate""]+=4",patientH,160,rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,87,51,86,0,51,36,1.0,0.295081967,15,30,47,15,17,32,0,0.78,0.8,173,41.17326884,1.0,0,0,1,0,31
167,12,19,"if _>=15 and _<121:||loaded_suggested_data[""rate""]+=4",patientJ,160,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,35,18,127,0,18,17,1.0,0.11805555599999999,15,43,53,28,10,38,0,0.81,0.91,162,39.06892917,1.0,0,0,1,0,38
168,12,19,"if _>=15 and _<121:||loaded_suggested_data[""rate""]+=4",patientH,180,rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2,98,23,102,0,23,75,1.0,0.423728814,15,26,49,11,23,34,0,0.56,0.69,200,44.26979571,1.0,0,0,1,0,30
169,12,19,"if _>=15 and _<121:||loaded_suggested_data[""rate""]+=4",patientJ,180,rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,50,22,137,0,22,28,1.0,0.16969697,15,33,55,18,22,40,0,0.76,0.87,187,41.42549622,1.0,0,0,1,0,38
170,12,19,"if _>=15 and _<121:||loaded_suggested_data[""rate""]+=4",patientH,200,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,130,24,70,0,24,106,1.0,0.602272727,15,5,53,-10,48,38,0,0.44,0.54,200,52.80665449,0.916666667,0,0,1,0,30
171,12,19,"if _>=15 and _<121:||loaded_suggested_data[""rate""]+=4",patientJ,200,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,80,26,120,0,26,54,1.0,0.310344828,15,5,56,-10,51,41,0,0.65,0.77,200,43.80721767,1.0,0,0,1,0,38
172,12,20,"if _>=15 and _<178:||loaded_suggested_data[""rate""]+=4",patientH,80,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,76,48,73,0,48,28,1.0,0.277227723,15,35,40,20,5,25,0,0.81,0.82,149,55.52437104,1.0,0,0,1,0,25
173,12,20,"if _>=15 and _<178:||loaded_suggested_data[""rate""]+=4",patientJ,80,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,57,41,79,0,41,16,1.0,0.16842105300000001,15,38,43,23,5,28,0,0.87,0.89,136,57.89046142,1.0,0,0,1,0,28
174,12,20,"if _>=15 and _<178:||loaded_suggested_data[""rate""]+=4",patientA,80,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,64,43,135,1,42,22,0.9767441859999999,0.140127389,15,56,70,41,14,55,0,0.85,0.89,200,58.93868705,0.9767441859999999,0,0,1,0,55
175,12,20,"if _>=15 and _<178:||loaded_suggested_data[""rate""]+=4",patientH,100,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,70,45,74,0,45,25,1.0,0.252525253,15,37,46,22,9,31,0,0.82,0.83,144,40.501380100000006,0.977777778,0,0,1,0,31
176,12,20,"if _>=15 and _<178:||loaded_suggested_data[""rate""]+=4",patientJ,100,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,48,30,84,0,30,18,1.0,0.176470588,15,41,51,26,10,36,0,0.84,0.87,132,42.02309572,1.0,0,0,1,0,36
177,12,20,"if _>=15 and _<178:||loaded_suggested_data[""rate""]+=4",patientA,100,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,65,6,135,0,6,59,1.0,0.304123711,15,58,86,43,28,71,0,0.49,0.8,200,65.58042008,1.0,0,0,1,0,65
178,12,20,"if _>=15 and _<178:||loaded_suggested_data[""rate""]+=4",patientH,120,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,73,45,73,0,45,28,1.0,0.277227723,15,37,47,22,10,32,0,0.8,0.82,146,39.77362478,0.977777778,0,0,1,0,31
179,12,20,"if _>=15 and _<178:||loaded_suggested_data[""rate""]+=4",patientJ,120,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,46,29,86,0,29,17,1.0,0.165048544,15,42,53,27,11,38,0,0.84,0.88,132,39.29136924,1.0,0,0,1,0,37
180,12,20,"if _>=15 and _<178:||loaded_suggested_data[""rate""]+=4",patientA,120,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,65,1,135,0,1,64,1.0,0.32160804,15,59,187,44,128,172,0,0.42,0.8,200,64.51903320000001,1.0,0,0,1,0,68
181,12,20,"if _>=15 and _<178:||loaded_suggested_data[""rate""]+=4",patientH,140,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,69,44,74,0,44,25,1.0,0.252525253,15,38,47,23,9,32,0,0.82,0.83,143,40.31133755,0.977272727,0,0,1,0,31
182,12,20,"if _>=15 and _<178:||loaded_suggested_data[""rate""]+=4",patientJ,140,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,46,29,87,0,29,17,1.0,0.16346153800000002,15,43,53,28,10,38,0,0.84,0.88,133,39.41313093,1.0,0,0,1,0,38
183,12,20,"if _>=15 and _<178:||loaded_suggested_data[""rate""]+=4",patientH,160,rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,77,43,72,0,43,34,1.0,0.32075471699999997,15,30,47,15,17,32,0,0.76,0.78,149,41.17326884,1.0,0,0,1,0,31
184,12,20,"if _>=15 and _<178:||loaded_suggested_data[""rate""]+=4",patientJ,160,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,46,29,87,0,29,17,1.0,0.16346153800000002,15,43,53,28,10,38,0,0.84,0.88,133,39.06892917,1.0,0,0,1,0,38
185,12,20,"if _>=15 and _<178:||loaded_suggested_data[""rate""]+=4",patientH,180,rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,144,57,56,0,57,87,1.0,0.6083916079999999,15,26,49,11,23,34,0,0.56,0.56,200,44.26979571,1.0,0,0,1,0,30
186,12,20,"if _>=15 and _<178:||loaded_suggested_data[""rate""]+=4",patientH,200,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,147,44,53,0,44,103,1.0,0.66025641,15,5,53,-10,48,38,0,0.48,0.5,200,52.80665449,0.954545455,0,0,1,0,30
187,12,20,"if _>=15 and _<178:||loaded_suggested_data[""rate""]+=4",patientJ,200,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_2||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,115,43,85,0,43,72,1.0,0.458598726,15,5,56,-10,51,41,0,0.62,0.67,200,43.80721767,1.0,0,0,1,0,38
188,12,20,"if _>=15 and _<178:||loaded_suggested_data[""rate""]+=4",patientA,200,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,86,3,114,0,3,83,1.0,0.42131979700000005,15,5,180,-10,175,165,0,0.4,0.72,200,59.88878272,1.0,0,0,1,0,68
189,15,2,"if _>=51 and _<118:||data_to_prepend[""glucose""]=2*data_to_prepend[""glucose""]",patientJ,80,rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1||rule_1,37,5,163,0,5,32,1.0,0.164102564,51,89,119,38,30,68,0,0.57,0.89,200,64.50936962,1.0,0,0,1,0,64
